file_path,label
./keyboardfinal/train2/a10.wav,2
./keyboardfinal/train2/a53.wav,2
./keyboardfinal/train2/a59.wav,2
./keyboardfinal/train2/a63.wav,2
./keyboardfinal/train2/a65.wav,2
./keyboardfinal/train2/a94.wav,2
./keyboardfinal/train2/a118.wav,2
./keyboardfinal/train2/a124.wav,2
./keyboardfinal/train2/a166.wav,2
./keyboardfinal/train2/a169.wav,2
./keyboardfinal/train2/b23.wav,3
./keyboardfinal/train2/b40.wav,3
./keyboardfinal/train2/b66.wav,3
./keyboardfinal/train2/b170.wav,3
./keyboardfinal/train2/backspace67.wav,0
./keyboardfinal/train2/c21.wav,4
./keyboardfinal/train2/c73.wav,4
./keyboardfinal/train2/c75.wav,4
./keyboardfinal/train2/c116.wav,4
./keyboardfinal/train2/c129.wav,4
./keyboardfinal/train2/c155.wav,4
./keyboardfinal/train2/c165.wav,4
./keyboardfinal/train2/d12.wav,5
./keyboardfinal/train2/d30.wav,5
./keyboardfinal/train2/d86.wav,5
./keyboardfinal/train2/d87.wav,5
./keyboardfinal/train2/d102.wav,5
./keyboardfinal/train2/d111.wav,5
./keyboardfinal/train2/d121.wav,5
./keyboardfinal/train2/d125.wav,5
./keyboardfinal/train2/e2.wav,6
./keyboardfinal/train2/e31.wav,6
./keyboardfinal/train2/e55.wav,6
./keyboardfinal/train2/e61.wav,6
./keyboardfinal/train2/e89.wav,6
./keyboardfinal/train2/e101.wav,6
./keyboardfinal/train2/e105.wav,6
./keyboardfinal/train2/e110.wav,6
./keyboardfinal/train2/e112.wav,6
./keyboardfinal/train2/e115.wav,6
./keyboardfinal/train2/e120.wav,6
./keyboardfinal/train2/e128.wav,6
./keyboardfinal/train2/e141.wav,6
./keyboardfinal/train2/e145.wav,6
./keyboardfinal/train2/e152.wav,6
./keyboardfinal/train2/f13.wav,7
./keyboardfinal/train2/f38.wav,7
./keyboardfinal/train2/f48.wav,7
./keyboardfinal/train2/f147.wav,7
./keyboardfinal/train2/f149.wav,7
./keyboardfinal/train2/f150.wav,7
./keyboardfinal/train2/g14.wav,8
./keyboardfinal/train2/g83.wav,8
./keyboardfinal/train2/g103.wav,8
./keyboardfinal/train2/g133.wav,8
./keyboardfinal/train2/g139.wav,8
./keyboardfinal/train2/h15.wav,9
./keyboardfinal/train2/h45.wav,9
./keyboardfinal/train2/h50.wav,9
./keyboardfinal/train2/h100.wav,9
./keyboardfinal/train2/i7.wav,10
./keyboardfinal/train2/i28.wav,10
./keyboardfinal/train2/i39.wav,10
./keyboardfinal/train2/i42.wav,10
./keyboardfinal/train2/i69.wav,10
./keyboardfinal/train2/i72.wav,10
./keyboardfinal/train2/i81.wav,10
./keyboardfinal/train2/i104.wav,10
./keyboardfinal/train2/i117.wav,10
./keyboardfinal/train2/i126.wav,10
./keyboardfinal/train2/i137.wav,10
./keyboardfinal/train2/j16.wav,11
./keyboardfinal/train2/k17.wav,12
./keyboardfinal/train2/k144.wav,12
./keyboardfinal/train2/l18.wav,13
./keyboardfinal/train2/l43.wav,13
./keyboardfinal/train2/l60.wav,13
./keyboardfinal/train2/l77.wav,13
./keyboardfinal/train2/l131.wav,13
./keyboardfinal/train2/l140.wav,13
./keyboardfinal/train2/l151.wav,13
./keyboardfinal/train2/l157.wav,13
./keyboardfinal/train2/l171.wav,13
./keyboardfinal/train2/m25.wav,14
./keyboardfinal/train2/m35.wav,14
./keyboardfinal/train2/m95.wav,14
./keyboardfinal/train2/m159.wav,14
./keyboardfinal/train2/n24.wav,15
./keyboardfinal/train2/n29.wav,15
./keyboardfinal/train2/n82.wav,15
./keyboardfinal/train2/n88.wav,15
./keyboardfinal/train2/n138.wav,15
./keyboardfinal/train2/n164.wav,15
./keyboardfinal/train2/o8.wav,16
./keyboardfinal/train2/o37.wav,16
./keyboardfinal/train2/o46.wav,16
./keyboardfinal/train2/o47.wav,16
./keyboardfinal/train2/o62.wav,16
./keyboardfinal/train2/o85.wav,16
./keyboardfinal/train2/o97.wav,16
./keyboardfinal/train2/o127.wav,16
./keyboardfinal/train2/o130.wav,16
./keyboardfinal/train2/o132.wav,16
./keyboardfinal/train2/o156.wav,16
./keyboardfinal/train2/p9.wav,17
./keyboardfinal/train2/p27.wav,17
./keyboardfinal/train2/p58.wav,17
./keyboardfinal/train2/p96.wav,17
./keyboardfinal/train2/p113.wav,17
./keyboardfinal/train2/q0.wav,18
./keyboardfinal/train2/r3.wav,19
./keyboardfinal/train2/r32.wav,19
./keyboardfinal/train2/r41.wav,19
./keyboardfinal/train2/r52.wav,19
./keyboardfinal/train2/r80.wav,19
./keyboardfinal/train2/r109.wav,19
./keyboardfinal/train2/r114.wav,19
./keyboardfinal/train2/r123.wav,19
./keyboardfinal/train2/r142.wav,19
./keyboardfinal/train2/r146.wav,19
./keyboardfinal/train2/s11.wav,20
./keyboardfinal/train2/s33.wav,20
./keyboardfinal/train2/s56.wav,20
./keyboardfinal/train2/s70.wav,20
./keyboardfinal/train2/s90.wav,20
./keyboardfinal/train2/s91.wav,20
./keyboardfinal/train2/s106.wav,20
./keyboardfinal/train2/s136.wav,20
./keyboardfinal/train2/s154.wav,20
./keyboardfinal/train2/s161.wav,20
./keyboardfinal/train2/s168.wav,20
./keyboardfinal/train2/space26.wav,1
./keyboardfinal/train2/space34.wav,1
./keyboardfinal/train2/space44.wav,1
./keyboardfinal/train2/space49.wav,1
./keyboardfinal/train2/space57.wav,1
./keyboardfinal/train2/space74.wav,1
./keyboardfinal/train2/space84.wav,1
./keyboardfinal/train2/space92.wav,1
./keyboardfinal/train2/space99.wav,1
./keyboardfinal/train2/space108.wav,1
./keyboardfinal/train2/space122.wav,1
./keyboardfinal/train2/space135.wav,1
./keyboardfinal/train2/space143.wav,1
./keyboardfinal/train2/space153.wav,1
./keyboardfinal/train2/space162.wav,1
./keyboardfinal/train2/t4.wav,21
./keyboardfinal/train2/t64.wav,21
./keyboardfinal/train2/t71.wav,21
./keyboardfinal/train2/t78.wav,21
./keyboardfinal/train2/t93.wav,21
./keyboardfinal/train2/t107.wav,21
./keyboardfinal/train2/t119.wav,21
./keyboardfinal/train2/u6.wav,22
./keyboardfinal/train2/u76.wav,22
./keyboardfinal/train2/u79.wav,22
./keyboardfinal/train2/u148.wav,22
./keyboardfinal/train2/u160.wav,22
./keyboardfinal/train2/u163.wav,22
./keyboardfinal/train2/u167.wav,22
./keyboardfinal/train2/v22.wav,23
./keyboardfinal/train2/v68.wav,23
./keyboardfinal/train2/w1.wav,24
./keyboardfinal/train2/x20.wav,25
./keyboardfinal/train2/x54.wav,25
./keyboardfinal/train2/y5.wav,26
./keyboardfinal/train2/y36.wav,26
./keyboardfinal/train2/y51.wav,26
./keyboardfinal/train2/y98.wav,26
./keyboardfinal/train2/y134.wav,26
./keyboardfinal/train2/y158.wav,26
./keyboardfinal/train2/z19.wav,27
./keyboardfinal/train3/a10.wav,2
./keyboardfinal/train3/a76.wav,2
./keyboardfinal/train3/a85.wav,2
./keyboardfinal/train3/a96.wav,2
./keyboardfinal/train3/a121.wav,2
./keyboardfinal/train3/a149.wav,2
./keyboardfinal/train3/a157.wav,2
./keyboardfinal/train3/a169.wav,2
./keyboardfinal/train3/b23.wav,3
./keyboardfinal/train3/b75.wav,3
./keyboardfinal/train3/b100.wav,3
./keyboardfinal/train3/c21.wav,4
./keyboardfinal/train3/c49.wav,4
./keyboardfinal/train3/c50.wav,4
./keyboardfinal/train3/c58.wav,4
./keyboardfinal/train3/c88.wav,4
./keyboardfinal/train3/c120.wav,4
./keyboardfinal/train3/c141.wav,4
./keyboardfinal/train3/c147.wav,4
./keyboardfinal/train3/c150.wav,4
./keyboardfinal/train3/c165.wav,4
./keyboardfinal/train3/d12.wav,5
./keyboardfinal/train3/d98.wav,5
./keyboardfinal/train3/d115.wav,5
./keyboardfinal/train3/e2.wav,6
./keyboardfinal/train3/e43.wav,6
./keyboardfinal/train3/e45.wav,6
./keyboardfinal/train3/e60.wav,6
./keyboardfinal/train3/e62.wav,6
./keyboardfinal/train3/e65.wav,6
./keyboardfinal/train3/e72.wav,6
./keyboardfinal/train3/e79.wav,6
./keyboardfinal/train3/e84.wav,6
./keyboardfinal/train3/e99.wav,6
./keyboardfinal/train3/e105.wav,6
./keyboardfinal/train3/e110.wav,6
./keyboardfinal/train3/e161.wav,6
./keyboardfinal/train3/e164.wav,6
./keyboardfinal/train3/f13.wav,7
./keyboardfinal/train3/g14.wav,8
./keyboardfinal/train3/g33.wav,8
./keyboardfinal/train3/g40.wav,8
./keyboardfinal/train3/g71.wav,8
./keyboardfinal/train3/g78.wav,8
./keyboardfinal/train3/g95.wav,8
./keyboardfinal/train3/h15.wav,9
./keyboardfinal/train3/h53.wav,9
./keyboardfinal/train3/h59.wav,9
./keyboardfinal/train3/h137.wav,9
./keyboardfinal/train3/h153.wav,9
./keyboardfinal/train3/h158.wav,9
./keyboardfinal/train3/i7.wav,10
./keyboardfinal/train3/i31.wav,10
./keyboardfinal/train3/i56.wav,10
./keyboardfinal/train3/i68.wav,10
./keyboardfinal/train3/i82.wav,10
./keyboardfinal/train3/i91.wav,10
./keyboardfinal/train3/i107.wav,10
./keyboardfinal/train3/i118.wav,10
./keyboardfinal/train3/i126.wav,10
./keyboardfinal/train3/i140.wav,10
./keyboardfinal/train3/j16.wav,11
./keyboardfinal/train3/k17.wav,12
./keyboardfinal/train3/k37.wav,12
./keyboardfinal/train3/k55.wav,12
./keyboardfinal/train3/k89.wav,12
./keyboardfinal/train3/k93.wav,12
./keyboardfinal/train3/l18.wav,13
./keyboardfinal/train3/l34.wav,13
./keyboardfinal/train3/l42.wav,13
./keyboardfinal/train3/l80.wav,13
./keyboardfinal/train3/l81.wav,13
./keyboardfinal/train3/l132.wav,13
./keyboardfinal/train3/l135.wav,13
./keyboardfinal/train3/l145.wav,13
./keyboardfinal/train3/m25.wav,14
./keyboardfinal/train3/m97.wav,14
./keyboardfinal/train3/m117.wav,14
./keyboardfinal/train3/n24.wav,15
./keyboardfinal/train3/n32.wav,15
./keyboardfinal/train3/n39.wav,15
./keyboardfinal/train3/n61.wav,15
./keyboardfinal/train3/n73.wav,15
./keyboardfinal/train3/n125.wav,15
./keyboardfinal/train3/n170.wav,15
./keyboardfinal/train3/o8.wav,16
./keyboardfinal/train3/o29.wav,16
./keyboardfinal/train3/o38.wav,16
./keyboardfinal/train3/o41.wav,16
./keyboardfinal/train3/o51.wav,16
./keyboardfinal/train3/o70.wav,16
./keyboardfinal/train3/o87.wav,16
./keyboardfinal/train3/o101.wav,16
./keyboardfinal/train3/o102.wav,16
./keyboardfinal/train3/o112.wav,16
./keyboardfinal/train3/o114.wav,16
./keyboardfinal/train3/o129.wav,16
./keyboardfinal/train3/o144.wav,16
./keyboardfinal/train3/o167.wav,16
./keyboardfinal/train3/p9.wav,17
./keyboardfinal/train3/p27.wav,17
./keyboardfinal/train3/p104.wav,17
./keyboardfinal/train3/p113.wav,17
./keyboardfinal/train3/p136.wav,17
./keyboardfinal/train3/p143.wav,17
./keyboardfinal/train3/p163.wav,17
./keyboardfinal/train3/q0.wav,18
./keyboardfinal/train3/r3.wav,19
./keyboardfinal/train3/r28.wav,19
./keyboardfinal/train3/r77.wav,19
./keyboardfinal/train3/r86.wav,19
./keyboardfinal/train3/r92.wav,19
./keyboardfinal/train3/r106.wav,19
./keyboardfinal/train3/r111.wav,19
./keyboardfinal/train3/r128.wav,19
./keyboardfinal/train3/r139.wav,19
./keyboardfinal/train3/r148.wav,19
./keyboardfinal/train3/r155.wav,19
./keyboardfinal/train3/r156.wav,19
./keyboardfinal/train3/r168.wav,19
./keyboardfinal/train3/s11.wav,20
./keyboardfinal/train3/s30.wav,20
./keyboardfinal/train3/s44.wav,20
./keyboardfinal/train3/s47.wav,20
./keyboardfinal/train3/s66.wav,20
./keyboardfinal/train3/s69.wav,20
./keyboardfinal/train3/s108.wav,20
./keyboardfinal/train3/s119.wav,20
./keyboardfinal/train3/s122.wav,20
./keyboardfinal/train3/s130.wav,20
./keyboardfinal/train3/s133.wav,20
./keyboardfinal/train3/s159.wav,20
./keyboardfinal/train3/space26.wav,1
./keyboardfinal/train3/space36.wav,1
./keyboardfinal/train3/space46.wav,1
./keyboardfinal/train3/space54.wav,1
./keyboardfinal/train3/space67.wav,1
./keyboardfinal/train3/space74.wav,1
./keyboardfinal/train3/space83.wav,1
./keyboardfinal/train3/space90.wav,1
./keyboardfinal/train3/space94.wav,1
./keyboardfinal/train3/space103.wav,1
./keyboardfinal/train3/space116.wav,1
./keyboardfinal/train3/space124.wav,1
./keyboardfinal/train3/space142.wav,1
./keyboardfinal/train3/space152.wav,1
./keyboardfinal/train3/space160.wav,1
./keyboardfinal/train3/t4.wav,21
./keyboardfinal/train3/t52.wav,21
./keyboardfinal/train3/t57.wav,21
./keyboardfinal/train3/t63.wav,21
./keyboardfinal/train3/t64.wav,21
./keyboardfinal/train3/t109.wav,21
./keyboardfinal/train3/t123.wav,21
./keyboardfinal/train3/t127.wav,21
./keyboardfinal/train3/t166.wav,21
./keyboardfinal/train3/u6.wav,22
./keyboardfinal/train3/u48.wav,22
./keyboardfinal/train3/u134.wav,22
./keyboardfinal/train3/u138.wav,22
./keyboardfinal/train3/u154.wav,22
./keyboardfinal/train3/v22.wav,23
./keyboardfinal/train3/w1.wav,24
./keyboardfinal/train3/x20.wav,25
./keyboardfinal/train3/x162.wav,25
./keyboardfinal/train3/y5.wav,26
./keyboardfinal/train3/y35.wav,26
./keyboardfinal/train3/y131.wav,26
./keyboardfinal/train3/y146.wav,26
./keyboardfinal/train3/y151.wav,26
./keyboardfinal/train3/z19.wav,27
./keyboardfinal/train4/a10.wav,2
./keyboardfinal/train4/a29.wav,2
./keyboardfinal/train4/a66.wav,2
./keyboardfinal/train4/a71.wav,2
./keyboardfinal/train4/a88.wav,2
./keyboardfinal/train4/a97.wav,2
./keyboardfinal/train4/a100.wav,2
./keyboardfinal/train4/a120.wav,2
./keyboardfinal/train4/a137.wav,2
./keyboardfinal/train4/a141.wav,2
./keyboardfinal/train4/a159.wav,2
./keyboardfinal/train4/a166.wav,2
./keyboardfinal/train4/a172.wav,2
./keyboardfinal/train4/a178.wav,2
./keyboardfinal/train4/a180.wav,2
./keyboardfinal/train4/b23.wav,3
./keyboardfinal/train4/b30.wav,3
./keyboardfinal/train4/b31.wav,3
./keyboardfinal/train4/b147.wav,3
./keyboardfinal/train4/backspace127.wav,0
./keyboardfinal/train4/c21.wav,4
./keyboardfinal/train4/c45.wav,4
./keyboardfinal/train4/c54.wav,4
./keyboardfinal/train4/c84.wav,4
./keyboardfinal/train4/c114.wav,4
./keyboardfinal/train4/c126.wav,4
./keyboardfinal/train4/c129.wav,4
./keyboardfinal/train4/c165.wav,4
./keyboardfinal/train4/d12.wav,5
./keyboardfinal/train4/d36.wav,5
./keyboardfinal/train4/d108.wav,5
./keyboardfinal/train4/d110.wav,5
./keyboardfinal/train4/e2.wav,6
./keyboardfinal/train4/e42.wav,6
./keyboardfinal/train4/e59.wav,6
./keyboardfinal/train4/e62.wav,6
./keyboardfinal/train4/e63.wav,6
./keyboardfinal/train4/e76.wav,6
./keyboardfinal/train4/e85.wav,6
./keyboardfinal/train4/e125.wav,6
./keyboardfinal/train4/e134.wav,6
./keyboardfinal/train4/e148.wav,6
./keyboardfinal/train4/e150.wav,6
./keyboardfinal/train4/e162.wav,6
./keyboardfinal/train4/e169.wav,6
./keyboardfinal/train4/f13.wav,7
./keyboardfinal/train4/f73.wav,7
./keyboardfinal/train4/g14.wav,8
./keyboardfinal/train4/g65.wav,8
./keyboardfinal/train4/g142.wav,8
./keyboardfinal/train4/g145.wav,8
./keyboardfinal/train4/g174.wav,8
./keyboardfinal/train4/g181.wav,8
./keyboardfinal/train4/h15.wav,9
./keyboardfinal/train4/h34.wav,9
./keyboardfinal/train4/h80.wav,9
./keyboardfinal/train4/h87.wav,9
./keyboardfinal/train4/i7.wav,10
./keyboardfinal/train4/i40.wav,10
./keyboardfinal/train4/i44.wav,10
./keyboardfinal/train4/i48.wav,10
./keyboardfinal/train4/i69.wav,10
./keyboardfinal/train4/i75.wav,10
./keyboardfinal/train4/i81.wav,10
./keyboardfinal/train4/i99.wav,10
./keyboardfinal/train4/i109.wav,10
./keyboardfinal/train4/i116.wav,10
./keyboardfinal/train4/i118.wav,10
./keyboardfinal/train4/i143.wav,10
./keyboardfinal/train4/i154.wav,10
./keyboardfinal/train4/i160.wav,10
./keyboardfinal/train4/j16.wav,11
./keyboardfinal/train4/k17.wav,12
./keyboardfinal/train4/k39.wav,12
./keyboardfinal/train4/l18.wav,13
./keyboardfinal/train4/l51.wav,13
./keyboardfinal/train4/l67.wav,13
./keyboardfinal/train4/l68.wav,13
./keyboardfinal/train4/l89.wav,13
./keyboardfinal/train4/l111.wav,13
./keyboardfinal/train4/l121.wav,13
./keyboardfinal/train4/l149.wav,13
./keyboardfinal/train4/l176.wav,13
./keyboardfinal/train4/m25.wav,14
./keyboardfinal/train4/m49.wav,14
./keyboardfinal/train4/m70.wav,14
./keyboardfinal/train4/m96.wav,14
./keyboardfinal/train4/m117.wav,14
./keyboardfinal/train4/n24.wav,15
./keyboardfinal/train4/n28.wav,15
./keyboardfinal/train4/n41.wav,15
./keyboardfinal/train4/n58.wav,15
./keyboardfinal/train4/n98.wav,15
./keyboardfinal/train4/n101.wav,15
./keyboardfinal/train4/n104.wav,15
./keyboardfinal/train4/n119.wav,15
./keyboardfinal/train4/n132.wav,15
./keyboardfinal/train4/n144.wav,15
./keyboardfinal/train4/o8.wav,16
./keyboardfinal/train4/o38.wav,16
./keyboardfinal/train4/o55.wav,16
./keyboardfinal/train4/o57.wav,16
./keyboardfinal/train4/o83.wav,16
./keyboardfinal/train4/o90.wav,16
./keyboardfinal/train4/o95.wav,16
./keyboardfinal/train4/o106.wav,16
./keyboardfinal/train4/o130.wav,16
./keyboardfinal/train4/p9.wav,17
./keyboardfinal/train4/p50.wav,17
./keyboardfinal/train4/p86.wav,17
./keyboardfinal/train4/p152.wav,17
./keyboardfinal/train4/p157.wav,17
./keyboardfinal/train4/q0.wav,18
./keyboardfinal/train4/r3.wav,19
./keyboardfinal/train4/r37.wav,19
./keyboardfinal/train4/r56.wav,19
./keyboardfinal/train4/r74.wav,19
./keyboardfinal/train4/r79.wav,19
./keyboardfinal/train4/r94.wav,19
./keyboardfinal/train4/r107.wav,19
./keyboardfinal/train4/r115.wav,19
./keyboardfinal/train4/r124.wav,19
./keyboardfinal/train4/r135.wav,19
./keyboardfinal/train4/r153.wav,19
./keyboardfinal/train4/r158.wav,19
./keyboardfinal/train4/r167.wav,19
./keyboardfinal/train4/r168.wav,19
./keyboardfinal/train4/r177.wav,19
./keyboardfinal/train4/s11.wav,20
./keyboardfinal/train4/s27.wav,20
./keyboardfinal/train4/s46.wav,20
./keyboardfinal/train4/s77.wav,20
./keyboardfinal/train4/s92.wav,20
./keyboardfinal/train4/s105.wav,20
./keyboardfinal/train4/s122.wav,20
./keyboardfinal/train4/s128.wav,20
./keyboardfinal/train4/s138.wav,20
./keyboardfinal/train4/s139.wav,20
./keyboardfinal/train4/s151.wav,20
./keyboardfinal/train4/s161.wav,20
./keyboardfinal/train4/s163.wav,20
./keyboardfinal/train4/space26.wav,1
./keyboardfinal/train4/space33.wav,1
./keyboardfinal/train4/space47.wav,1
./keyboardfinal/train4/space53.wav,1
./keyboardfinal/train4/space64.wav,1
./keyboardfinal/train4/space78.wav,1
./keyboardfinal/train4/space93.wav,1
./keyboardfinal/train4/space102.wav,1
./keyboardfinal/train4/space113.wav,1
./keyboardfinal/train4/space123.wav,1
./keyboardfinal/train4/space136.wav,1
./keyboardfinal/train4/space146.wav,1
./keyboardfinal/train4/space156.wav,1
./keyboardfinal/train4/space164.wav,1
./keyboardfinal/train4/space173.wav,1
./keyboardfinal/train4/t4.wav,21
./keyboardfinal/train4/t43.wav,21
./keyboardfinal/train4/t60.wav,21
./keyboardfinal/train4/t61.wav,21
./keyboardfinal/train4/t133.wav,21
./keyboardfinal/train4/t155.wav,21
./keyboardfinal/train4/t170.wav,21
./keyboardfinal/train4/t171.wav,21
./keyboardfinal/train4/u6.wav,22
./keyboardfinal/train4/u72.wav,22
./keyboardfinal/train4/u91.wav,22
./keyboardfinal/train4/u103.wav,22
./keyboardfinal/train4/u131.wav,22
./keyboardfinal/train4/u140.wav,22
./keyboardfinal/train4/u175.wav,22
